1.00000000E+05	1.04167332E+05	1.08333999E+05	1.12500666E+05	1.16667334E+05	1.20834000E+05	1.25000666E+05	1.29167333E+05	1.33333999E+05	1.37500665E+05
2.90000000E+02	3.00000001E+02	3.00000001E+02	3.00000001E+02	3.00000001E+02	3.00000001E+02	3.00000001E+02	3.00000001E+02	3.00000001E+02	3.00000001E+02
1.08396039E-03	8.53824764E-04	8.53824018E-04	8.53823271E-04	8.53822525E-04	8.53821779E-04	8.53821033E-04	8.53820287E-04	8.53819541E-04	8.53818795E-04
5.92774854E-01	6.10323006E-01	6.10324887E-01	6.10326768E-01	6.10328650E-01	6.10330531E-01	6.10332412E-01	6.10334293E-01	6.10336174E-01	6.10338055E-01
7.65571119E+00	5.84858093E+00	5.84854132E+00	5.84850170E+00	5.84846209E+00	5.84842248E+00	5.84838286E+00	5.84834325E+00	5.84830365E+00	5.84826404E+00
1.00000000E+20	1.00000000E+20	1.00000000E+20	1.00000000E+20	1.00000000E+20	1.00000000E+20	1.00000000E+20	1.00000000E+20	1.00000000E+20	1.00000000E+20
